street,link,name,area,price,rooms
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjny-apartament-607814697,,50.0,2750.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjne-mieszkanie-607814767,,82.0,3300.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjne-mieszkanie-607814833,,93.0,3500.0,3.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607814886,,48.0,2100.0,2.0
"Kurhan, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-kurhan-6-pok-480-m-607778742,,480.0,11000.0,6.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-4-pok-350-m-607780305,,350.0,8000.0,4.0
"Cesarskiej Korony, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-cesarskiej-korony-5-pok-195-m-607780339,,195.0,6000.0,5.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-7-pok-249-m-607779495,,249.0,5800.0,6.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-4-pok-92-m-607780979,,92.0,3000.0,4.0
"Stefana Baleya, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-bezposrednio-607782066,,19.0,950.0,1.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/40m-grojecka-niemcewicza-607796583,,40.0,1700.0,2.0
"Pandy, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/pandy-dwa-pokoje-598999118,,57.0,2400.0,2.0
"Pandy, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/3-pok-80-m2-garaz-park-szczesliwicki-dobry-standard-warto-607797454,,80.0,2800.0,3.0
"Mołdawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowoczesne-mieszkanie-do-wynajecia-607800124,,40.0,1800.0,2.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-bezposrednio-piekne-2-pokojowe-mieszkanie-68m2-600015953,,68.0,2350.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3pok-73m2-przestronne-mieszkanie-super-lokalizacja-607803463,,73.0,3300.0,3.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-bezposrednio-ladne-2-pokojowe-mieszkanie-68m2-607800723,,68.0,2350.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-ochota-plac-narutowicza-607805446,,25.0,1500.0,1.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-61m2-nr-1623-607724753,,61.0,2600.0,3.0
"Kaliska, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-176m2-nr-196552w-607719006,,176.0,12000.0,5.0
"Niemcewicza Juliana Ursyna, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-93m2-nr-196557w-607719062,,93.0,3590.0,3.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwojka-studentow-szuka-mieszkania-dwupokojowego-607719836,,,1500.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-do-wynajecia-ochota-szczesliwice-607741100,,80.0,2700.0,3.0
"Radomska 22, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-2-pokoje-ochota-radomska--bezposrednio-607737701,,64.0,2300.0,2.0
"Prokuratorska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-250m2-nr-4356-607744334,,250.0,11500.0,6.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/3-superstudentki-szukaja-przyjemnego-mieszkanka-607748749,,50.0,1800.0,3.0
"Stefana Bobrowskiego 10, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/duza-kawalerka-na-ochocie-od-zaraz-607741336,,39.0,1550.0,1.0
"Drawska/Penthouse/Park Szczęśliwicki, Szczęśliwice, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-340m2-nr-539w-607746870,,340.0,25000.0,4.0
"1 Sierpnia, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-40-m2-2-osobne-pokoje-oddzielna-kuchnia-bezposrednio-607756832,,40.0,1700.0,2.0
"Aleje Jerozolimskie 159, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-dwupokojowe-bezposrednio-607758246,,36.0,1700.0,2.0
"Niemcewicza Juliana Ursyna, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-82-7m2-nr-88795-607758837,,83.0,3500.0,2.0
"Włodarzewska, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-30m2-nr-6535-607648190,,30.0,1700.0,1.0
"Lirowa, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-800m2-nr-6390-607648080,,800.0,24000.0,6.0
"Zadumana 1A, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-55-m2-ochota-przy-wlodarzewskiej-zadumana-1a-607647839,,55.0,2250.0,2.0
"Kaliska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/sliczne-duze-mieszkanie-3-oddzielne-pokoje-ul-kaliska-ochota-607650668,,80.0,2900.0,3.0
"Solec, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/na-3-5-lat-firma-wynajmie-mieszkanie-w-dobrej-lokalizacji-607774770,,,1800.0,3.0
"Szczęśliwice, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-201m2-nr-69137-607658512,,201.0,6700.0,5.0
"Lechicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-131m2-nr-68963-607657728,,131.0,5700.0,4.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/duza-przestronna-kawalerka-38-m2-ochota-1500-pln-606162846,,38.0,1500.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-dla-konesera-607665665,,73.0,2800.0,2.0
"Daleka 6, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/bezp-piekne-mieszkanie-ochota-centrum-607655543,,54.0,2100.0,3.0
"Grójecka 78, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-dobra-lokalizacja-polecam-607664062,,60.0,1800.0,2.0
"Maurycego Mochnackiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-73m2-nr-6542-607693496,,73.0,3300.0,3.0
"Włodarzewska 43G, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-na-ochocie-przy-parku-szczesliwickim-607599140,,62.0,3300.0,3.0
"aleja Bohaterów Września, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-100m2-nr-110360-607701461,,100.0,3600.0,3.0
"Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwupokojowe-mieszkanie-do-wynajecia-od-zaraz-599680387,,41.0,1700.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-3-pok-68-m-607602124,,68.0,3000.0,3.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-3-pok-93-m-607602551,,93.0,3700.0,3.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-4-pok-93-m-607602714,,93.0,3700.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/pracujace-kolezanki-szukaja-mieszkania-na-start-607602984,,50.0,450.0,2.0
"Filtry, Ochota, Warszawa, Mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dom-warszawa-ochota-437m2-nr-110440w-607611981,,437.0,15000.0,5.0
"Sierpińskiego 3, 02-122 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przestronna-kawalerka-ochota-607603299,,34.0,1600.0,1.0
"Jana Dantyszka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-73m2-nr-6532-607619597,,73.0,2800.0,2.0
"1 Sierpnia, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-oddzielne-pokoje-osobna-kuchnia-bezposrednio-607616475,,40.0,1700.0,2.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-umeblowane-mieszkanie-na-ochocie-607613939,,36.0,1550.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwa-pokoje-blisko-metra-ochota-607620484,,,650.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-kawalerke-na-starej-ochocie-ul-radomska-607621372,,20.0,1400.0,1.0
"Zygmunta Glogera, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-106m2-nr-6287-607621803,,106.0,4900.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/kawalerka-do-wynajecia-sierpinskiego-ochota-607588549,,38.0,1650.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulna-kawalerka-ul-zadumana-607588892,,31.0,1600.0,1.0
"Racławicka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-raclawicka-2-pok-42-m-607593106,,42.0,1600.0,2.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-37-m-607593460,,37.0,1500.0,1.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-4-pok-104-m-607593869,,104.0,3000.0,4.0
"Opaczewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-opaczewska-4-pok-105-m-607594659,,105.0,4200.0,4.0
"Niemcewicza, Ochota, Warszawa, mazowieckie, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-70m2-nr-1090-607594211,,70.0,5000.0,2.0
"Pruszkowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-55m2-nr-5890-607595052,,55.0,2700.0,2.0
"Mariana Langiewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-140m2-nr-4843-607594942,,140.0,6000.0,4.0
"Solińska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-solinska-2-pok-50-m-607595929,,50.0,2000.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-4-pok-100-m-607595303,,100.0,4000.0,4.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-4-pok-110-m-607595509,,110.0,3700.0,4.0
"Aleja Krakowska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-al-krakowska-4-pok-120-m-607596339,,120.0,2500.0,4.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-4-pok-120-m-607596824,,120.0,4000.0,4.0
"Białobrzeska 34, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-sloneczne-mieszkanie-na-ochocie-607511756,,56.0,1990.0,2.0
"Mołdawska 4, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-dwupokojowe-607514597,,40.0,2000.0,2.0
"Filtrowa 79, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokoje-na-ochocie-filtrowa-607516227,,69.0,2500.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/apartament-w-wysokim-standardzie-ul-bitwy-warszawskiej-1920r-607518215,,65.0,3000.0,2.0
"Wawelska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-bezposrednio-piekne-2-pokojowe-mieszkanie-68m2-605866426,,68.0,2350.0,2.0
"Białobrzeska 15, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pokojowe-mieszkanie-bezposrednio-na-ochocie-601639850,,53.0,1700.0,2.0
"Walentego Majewskiego Skorochód, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-48m2-nr-6515-607526538,,48.0,2200.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mloda-para-szuka-mieszkania-od-zaraz-607541085,,31.0,1500.0,1.0
"Drawska, 00-001 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-drawska-3pok-100m2-garaz-meble-3400-zl-607525464,,100.0,3200.0,3.0
"Karola Bohdanowicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-181m2-nr-64970w-607535954,,181.0,8000.0,6.0
"Ludwika Pasteura, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-warszawa-ochota-102m2-nr-73907-607537449,,102.0,3200.0,3.0
"Mokotów, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mloda-para-poszukuje-kawalerki-607540944,,30.0,1500.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/nowoczesne-mieszkanie-swiezo-po-remoncie-10-min-od-centrum-607553886,,45.0,2400.0,3.0
"Geodetów 6, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulna-kawalerka-25m-1-min-od-grojeckiej-607553780,,25.0,1500.0,1.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mw-apartament-z-tarasem-160m-osobny-garaz-m-postojowe-607554560,,165.0,7300.0,5.0
"Władysława Okińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-okinskiego-1-pok-22m-607567945,,22.0,1300.0,1.0
"Zadumana, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607470146,,48.0,2100.0,2.0
"Przechodnia, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-2-pokojowe-39m2-w-srodmiesciu-2000-zl-mc-607470427,,39.0,2000.0,2.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjna-cena-607470306,,36.0,2000.0,2.0
"Karola Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607470441,,53.0,3000.0,2.0
"Filtrowa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjne-mieszkanie-607470633,,96.0,3500.0,3.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-7-pok-480-m-607470730,,480.0,11000.0,6.0
"Mariana Langiewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-4-pokoje-atrakcyjne-mieszkanie-607470793,,139.0,6000.0,4.0
"Maurycego Mochnackiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-4-pokoje-atrakcyjna-cena-607471000,,240.0,7600.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/dwupokojowe-mieszkanie-poszukiwane-lub-dwa-osobne-pokoje-607471527,,,1500.0,
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjna-cena-607471173,,70.0,5000.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607469047,,49.0,2950.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-5-pok-195-m-607472607,,195.0,5800.0,5.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjna-cena-607471331,,73.0,2600.0,3.0
"Włodarzewska 57, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ladne-mieszkanie-do-wynajecia-607444185,,120.0,3.8,4.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/przytulna-kawalerka-ul-zadumana-607444541,,31.0,1600.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/do-wynajecia-kawalerka-przy-ulicy-zadumanej-ochota-607448162,,31.0,1600.0,1.0
"Wacława Sierpińskiego, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-sierpinskiego-1-pok-37-m-607450317,,37.0,1700.0,1.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-niemcewicza-3-pok-47-m-607452581,,47.0,1700.0,3.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjny-apartament-607467701,,47.0,2300.0,2.0
"Bitwy Warszawskiej 1920, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607467840,,43.0,1800.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-wlodarzewska-2-pok-46-m-607453214,,46.0,1900.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-2-pok-65-m-607455789,,65.0,2300.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-3-pok-80-m-607466675,,80.0,2800.0,3.0
"Opaczewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607467965,,47.0,2200.0,2.0
"Barska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607468234,,80.0,2900.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjne-mieszkanie-607468108,,73.0,3300.0,3.0
"Karola Dickensa, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjna-cena-607468812,,80.0,3500.0,3.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjna-cena-607468534,,54.0,3200.0,2.0
"Słupecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607469242,,78.0,3500.0,2.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/szukam-mieszkania-od-01-09-2014-607359937,,40.0,2000.0,2.0
"Złotego Smoka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-zlotego-smoka-7-pok-249-m-607399753,,249.0,5800.0,6.0
"Kaliska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcjna-cena-607400412,,40.0,2500.0,2.0
"Ateńska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/praga-poludnie-3-pokoje-atakcyjna-cena-607400787,,82.0,3300.0,3.0
"Bitwy Warszawskiej 1920 r., Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ciche-i-przytulne-dwupokojowe-mieszkanie-do-wynajecia-na-ochocie-607427414,,43.0,1800.0,2.0
"Marokańska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/praga-poludnie-4-pokoje-atakcyjna-cena-607400626,,90.0,3200.0,4.0
Ochota,http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/pracujaca-dziewczyna-poszukuje-kawalerki-na-wynajecia-607427941,,,1500.0,1.0
"Śródmieście Południowe, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-dwupokojowe-poszukiwane-607426243,,1.0,1500.0,2.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/2-pok-g-z-piwnica-wolne-od-1-sierpnia-wlodarzewska-po-rem-607434906,,44.0,2300.0,2.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/os-shiraz-2-pok-g-z-widok-na-park-basen-fitness-duzy-balkon-607435063,,45.0,2350.0,2.0
"Drawska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607469383,,48.0,2200.0,2.0
"Grójecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-2-pokoje-atrakcyjne-mieszkanie-607469554,,50.0,2750.0,2.0
"Juliana Ursyna Niemcewicza, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjna-cena-607469874,,82.0,3300.0,3.0
"Włodarzewska, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-3-pokoje-atrakcyjna-cena-607470036,,93.0,3500.0,3.0
"Raszyn, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-mieszkanie-607488490,,25.0,880.0,1.0
"Ochota, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wynajme-dwa-pokoje-ochota-607513310,,56.0,2000.0,2.0
"Filtrowa 66, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/poszukuje-od-1-wrzesnia-607579579,,30.0,1200.0,
"Dickensa 29, 02-382 Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/mieszkanie-dwupokojowe-po-remoncie-607490954,,50.0,2000.0,2.0
"Uniwersytecka, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/ochota-uniwersytecka-2-pok-61m-607570519,,61.0,1900.0,2.0
"Włodarzewska 87, Warszawa, Polska",http://www.gumtree.pl/cp-mieszkania-i-domy-do-wynajecia/ochota/wlodarzewska-45m2-nowoczesne-i-zadbane-607585283,,45.0,2150.0,2.0
